method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
RefineAndMine	0.23972619322909572	0.23972619322909572	318991	1.0	7.045902490615845	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	324730	1.0	7.115996599197388	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	326224	1.0	7.135839462280273	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	326976	1.0	7.1474385261535645	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	327729	1.0	7.158908367156982	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	335867	1.0	7.253118276596069	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	341607	1.0	7.321887969970703	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	345403	1.0	7.368710279464722	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	348532	1.0	7.407721281051636	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	350071	1.0	7.428182125091553	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	353268	1.0	7.467778921127319	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	362408	1.0	7.57491397857666	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	363202	1.0	7.586900234222412	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	367131	1.0	7.640874147415161	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	368697	1.0	7.661462306976318	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	374066	1.0	7.72592830657959	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	382269	1.0	7.823408126831055	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	383909	1.0	7.845377206802368	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	392587	1.0	7.945879220962524	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	402600	1.0	8.06050729751587	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	412081	1.0	8.169732093811035	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	412916	1.0	8.18221116065979	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	414605	1.0	8.205093383789062	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	421630	1.0	8.289547443389893	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	425152	1.0	8.333545207977295	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	426015	1.0	8.34656548500061	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	430227	1.0	8.398215532302856	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	432820	1.0	8.432037353515625	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	433687	1.0	8.445029497146606	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	439566	1.0	8.515134572982788	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	446191	1.0	8.59531545639038	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	453705	1.0	8.685048580169678	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	458993	1.0	8.748590469360352	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	465755	1.0	8.829606533050537	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	470206	1.0	8.884516477584839	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	480433	1.0	9.00228238105774	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	496494	1.0	9.184197425842285	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	501949	1.0	9.250351428985596	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	502886	1.0	9.264274597167969	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	511261	1.0	9.36232852935791	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	512196	1.0	9.37628698348999	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	521415	1.0	9.483471155166626	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	531626	1.0	9.601737976074219	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	542953	1.0	9.733566999435425	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	560742	1.0	9.938068151473999	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	573805	1.0	10.087077140808105	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	574787	1.0	10.101473093032837	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	576769	1.0	10.128063201904297	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	580702	1.0	10.17711615562439	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	580717	1.0	10.177953243255615	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	582693	1.0	10.204491376876831	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	588186	1.0	10.27053713798523	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	590227	1.0	10.297360181808472	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	595725	1.0	10.366513967514038	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	602711	1.0	10.450730085372925	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	611232	1.0	10.552290916442871	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	611259	1.0	10.55328917503357	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	617241	1.0	10.625550270080566	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	619298	1.0	10.65254521369934	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	627679	1.0	10.751411437988281	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	630737	1.0	10.79062032699585	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	630867	1.0	10.79293441772461	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	646765	1.0	10.976296186447144	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	661802	1.0	11.146819353103638	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	678607	1.0	11.337159395217896	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	680721	1.0	11.365186214447021	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	680724	1.0	11.365912914276123	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	686960	1.0	11.441398859024048	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	686980	1.0	11.442534685134888	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	692269	1.0	11.50674295425415	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	698616	1.0	11.58436131477356	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	714452	1.0	11.764894247055054	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	718366	1.0	11.812739133834839	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	724737	1.0	11.889616966247559	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	739826	1.0	12.061114072799683	0.09853792190551758
RefineAndMine	0.23972619322909572	0.23972619322909572	746115	1.0	12.136116981506348	0.09853792190551758
