method	quality	guarantee	nb_patterns	crispiness	timespent	timeInitialize
RefineAndMine	0.3960493827160494	0.3960493827160494	195266	1.0	4.011408090591431	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	208248	1.0	4.174789905548096	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	219760	1.0	4.320323705673218	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	231229	1.0	4.4626710414886475	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	232742	1.0	4.488198757171631	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	248960	1.0	4.676225662231445	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	256866	1.0	4.779712915420532	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	266214	1.0	4.897722005844116	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	276119	1.0	5.021662950515747	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	276126	1.0	5.022048711776733	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	281542	1.0	5.0950233936309814	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	281881	1.0	5.101527452468872	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	297252	1.0	5.283864736557007	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	308758	1.0	5.424396514892578	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	332799	1.0	5.7059714794158936	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	347951	1.0	5.89097261428833	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	371978	1.0	6.171405792236328	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	395855	1.0	6.455206632614136	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	409610	1.0	6.626365900039673	0.004372119903564453
RefineAndMine	0.3960493827160494	0.3960493827160494	423109	1.0	6.790347099304199	0.004372119903564453
