method	quality	guarantee	nb_patterns	timespent_full	timeInitialize	timespent	timePostProcessing	recall	size_pattern_set
RefineAndMine	0.06458132108143856	0.06458132108143856	2414983	57.40558385848999	0.03815102577209473	44.036133766174316	13.331299066543579	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2463406	58.18701362609863	0.03815102577209473	44.76475667953491	13.384105920791626	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2469349	58.189239740371704	0.03815102577209473	44.83066272735596	13.320425987243652	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2509513	58.81996273994446	0.03815102577209473	45.382030725479126	13.399780988693237	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2542424	59.93551778793335	0.03815102577209473	46.06411862373352	13.833248138427734	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2586241	60.80791664123535	0.03815102577209473	46.77760553359985	13.992160081863403	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2641229	61.936776876449585	0.03815102577209473	47.68887662887573	14.209749221801758	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2679238	62.88587260246277	0.03815102577209473	48.39354753494263	14.454174041748047	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2681673	63.038466691970825	0.03815102577209473	48.446831703186035	14.553483963012695	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2733823	64.13857507705688	0.03815102577209473	49.435202836990356	14.665221214294434	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2778498	65.25227475166321	0.03815102577209473	50.25203776359558	14.962085962295532	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2807706	65.9719307422638	0.03815102577209473	50.809799671173096	15.123980045318604	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2852904	66.82895493507385	0.03815102577209473	51.55301380157471	15.23779010772705	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2887907	67.92594361305237	0.03815102577209473	52.284796714782715	15.602995872497559	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2933359	68.98193168640137	0.03815102577209473	53.02230167388916	15.921478986740112	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	2974557	69.53718256950378	0.03815102577209473	53.51484441757202	15.984187126159668	0.8374222861645608	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3049161	72.18619322776794	0.03815102577209473	54.98086738586426	17.167174816131592	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3109106	73.4471652507782	0.03815102577209473	55.96026015281677	17.44875407218933	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3131094	74.11232018470764	0.03815102577209473	56.37187218666077	17.70229697227478	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3166894	74.67236113548279	0.03815102577209473	56.88071417808533	17.753495931625366	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3201109	75.73223519325256	0.03815102577209473	57.535529136657715	18.158555030822754	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3242914	76.45149111747742	0.03815102577209473	58.21118998527527	18.202150106430054	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3285610	77.60707092285156	0.03815102577209473	58.90977191925049	18.65914797782898	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3328296	78.36545896530151	0.03815102577209473	59.613682985305786	18.713624954223633	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3384215	80.0101969242096	0.03815102577209473	60.726568937301636	19.245476961135864	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3443944	80.9812560081482	0.03815102577209473	61.631773948669434	19.311331033706665	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3522268	83.30929207801819	0.03815102577209473	63.13492703437805	20.136214017868042	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3523820	83.24537587165833	0.03815102577209473	63.17017984390259	20.037045001983643	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3580637	84.46828198432922	0.03815102577209473	64.20698499679565	20.223145961761475	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3588687	84.59621286392212	0.03815102577209473	64.30040788650513	20.257653951644897	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3682184	86.36912894248962	0.03815102577209473	66.11912393569946	20.211853981018066	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3690818	86.56640291213989	0.03815102577209473	66.22821593284607	20.30003595352173	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3716253	87.44991636276245	0.03815102577209473	66.7819721698761	20.629793167114258	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3780966	88.89463520050049	0.03815102577209473	67.98135423660278	20.87512993812561	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3780982	88.95063924789429	0.03815102577209473	67.98200106620789	20.930487155914307	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3802877	89.47910642623901	0.03815102577209473	68.44377827644348	20.997177124023438	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3828433	90.04957127571106	0.03815102577209473	68.90330815315247	21.1081120967865	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3897365	91.51207709312439	0.03815102577209473	70.0209481716156	21.452977895736694	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3954202	92.65070939064026	0.03815102577209473	71.10058426856995	21.511974096298218	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	3973776	93.14806723594666	0.03815102577209473	71.48601222038269	21.62390398979187	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4047467	94.47372531890869	0.03815102577209473	72.74555516242981	21.690019130706787	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4048329	94.72327446937561	0.03815102577209473	72.76543855667114	21.919684886932373	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4113040	95.74660873413086	0.03815102577209473	73.82920360565186	21.87925410270691	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4149573	96.67115354537964	0.03815102577209473	74.45089054107666	22.182111978530884	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4220422	97.61480927467346	0.03815102577209473	75.3722813129425	22.204376935958862	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4255168	98.48883962631226	0.03815102577209473	76.00215744972229	22.44853115081787	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4267172	98.68270921707153	0.03815102577209473	76.13947129249573	22.50508689880371	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4323088	99.97902917861938	0.03815102577209473	77.13072919845581	22.81014895439148	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4345949	100.26551127433777	0.03815102577209473	77.44884920120239	22.77851104736328	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4410016	101.23430824279785	0.03815102577209473	78.39672613143921	22.799431085586548	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4476838	102.85161018371582	0.03815102577209473	79.63544631004333	23.17801284790039	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4499157	103.08341121673584	0.03815102577209473	79.9342782497406	23.110981941223145	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4554868	104.30826115608215	0.03815102577209473	80.96085119247437	23.309258937835693	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4562129	104.55876421928406	0.03815102577209473	81.04732131958008	23.473291873931885	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4637553	106.61522221565247	0.03815102577209473	82.51949429512024	24.057576894760132	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4683278	107.57145619392395	0.03815102577209473	83.2369773387909	24.296327829360962	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4710400	108.23734927177429	0.03815102577209473	83.75485134124756	24.44434690475464	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4736491	108.58241033554077	0.03815102577209473	84.08214020729065	24.462119102478027	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4760542	108.80505180358887	0.03815102577209473	84.36005687713623	24.406843900680542	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4803210	109.33797407150269	0.03815102577209473	85.01006484031677	24.28975820541382	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4862230	110.21741890907288	0.03815102577209473	85.70324873924255	24.476019144058228	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4862270	110.08026576042175	0.03815102577209473	85.70468378067017	24.337430953979492	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4926551	111.37749791145325	0.03815102577209473	86.77145481109619	24.56789207458496	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	4943425	111.51041173934937	0.03815102577209473	86.96653866767883	24.505722045898438	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5021618	113.52033853530884	0.03815102577209473	88.40529036521912	25.076897144317627	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5081473	115.27906203269958	0.03815102577209473	89.64837288856506	25.592538118362427	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5135408	116.34194278717041	0.03815102577209473	90.50404477119446	25.799746990203857	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5195742	117.59540677070618	0.03815102577209473	91.51954984664917	26.037705898284912	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5227049	118.600821018219	0.03815102577209473	92.2159149646759	26.346755027770996	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5281454	119.37448906898499	0.03815102577209473	93.05271601676941	26.28362202644348	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5330922	120.39296126365662	0.03815102577209473	93.81195116043091	26.542859077453613	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5357508	121.1218810081482	0.03815102577209473	94.33268213272095	26.75104784965515	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5397525	121.50165009498596	0.03815102577209473	94.88306999206543	26.580429077148438	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5449824	122.35688209533691	0.03815102577209473	95.54110503196716	26.777626037597656	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5560382	125.05138540267944	0.03815102577209473	97.61295628547668	27.400278091430664	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5630466	126.40799903869629	0.03815102577209473	98.78724908828735	27.58259892463684	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5715665	128.92615604400635	0.03815102577209473	100.42795515060425	28.460049867630005	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5716450	129.20513081550598	0.03815102577209473	100.44475197792053	28.722227811813354	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5765270	165.10359597206116	0.03815102577209473	101.14894890785217	63.91649603843689	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5791296	130.09798288345337	0.03815102577209473	101.46232986450195	28.59750199317932	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5818409	130.68732810020447	0.03815102577209473	101.92832612991333	28.720850944519043	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5833211	131.07122206687927	0.03815102577209473	102.26654410362244	28.76652693748474	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5850746	131.9482922554016	0.03815102577209473	102.65683007240295	29.253311157226562	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5899449	132.82501411437988	0.03815102577209473	103.55216312408447	29.234699964523315	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5899943	132.96171522140503	0.03815102577209473	103.56296610832214	29.36059808731079	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5922675	170.8689124584198	0.03815102577209473	103.9755322933197	66.855229139328	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	5931387	133.6081883907318	0.03815102577209473	104.12650346755981	29.443533897399902	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6049215	135.23908042907715	0.03815102577209473	105.62912940979004	29.571799993515015	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6099287	136.20697474479675	0.03815102577209473	106.41592359542847	29.75290012359619	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6181014	137.79109287261963	0.03815102577209473	107.73854279518127	30.01439905166626	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6241993	138.63375782966614	0.03815102577209473	108.67397785186768	29.921628952026367	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6268550	139.26906776428223	0.03815102577209473	109.17288875579834	30.058027982711792	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6400886	142.95985555648804	0.03815102577209473	111.76569151878357	31.156013011932373	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6517758	146.09060549736023	0.03815102577209473	113.92628765106201	32.12616682052612	0.8883617861363767	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6570537	147.40856385231018	0.03815102577209473	114.9104356765747	32.45997714996338	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6642753	149.17091464996338	0.03815102577209473	116.27422070503235	32.858542919158936	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6645979	149.40711450576782	0.03815102577209473	116.31072950363159	33.058233976364136	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6680661	150.76196551322937	0.03815102577209473	116.93285942077637	33.79095506668091	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6750208	151.48084950447083	0.03815102577209473	118.03836750984192	33.40433096885681	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6776004	152.0325026512146	0.03815102577209473	118.50338864326477	33.490962982177734	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6851300	153.47209572792053	0.03815102577209473	119.88593077659607	33.54801392555237	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6851358	153.36882638931274	0.03815102577209473	119.88768649101257	33.442988872528076	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	6997330	157.1274757385254	0.03815102577209473	122.57956266403198	34.50976204872131	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7086729	158.15025877952576	0.03815102577209473	123.86689686775208	34.24521088600159	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7201826	159.7848470211029	0.03815102577209473	125.30852699279785	34.43816900253296	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7228088	160.2967610359192	0.03815102577209473	125.79417109489441	34.464438915252686	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7266151	161.00615310668945	0.03815102577209473	126.3767101764679	34.59129190444946	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7337996	162.13230204582214	0.03815102577209473	127.51796102523804	34.57618999481201	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7401961	163.29605102539062	0.03815102577209473	128.45638298988342	34.80151700973511	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7424339	163.56020879745483	0.03815102577209473	128.88493084907532	34.63712692260742	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7429569	163.95506286621094	0.03815102577209473	128.99880480766296	34.91810703277588	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7459059	164.82301497459412	0.03815102577209473	129.57897782325745	35.205886125564575	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7612323	168.5197434425354	0.03815102577209473	132.43964552879333	36.04194688796997	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7745446	171.6856198310852	0.03815102577209473	134.89330387115479	36.754164934158325	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7830920	172.8494689464569	0.03815102577209473	136.16266894340515	36.64864897727966	0.8973016595540984	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7874563	174.5073525905609	0.03815102577209473	136.89107656478882	37.578125	0.8989410038163932	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7962989	176.74532079696655	0.03815102577209473	138.53739976882935	38.16977000236511	0.8989410038163932	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7963744	176.61152362823486	0.03815102577209473	138.5539517402649	38.019420862197876	0.8989410038163932	10
RefineAndMine	0.06458132108143856	0.06458132108143856	7972396	177.11100959777832	0.03815102577209473	138.74351859092712	38.3293399810791	0.9912698412698413	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8037540	178.81903743743896	0.03815102577209473	139.88961958885193	38.89126682281494	0.9912698412698413	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8107777	180.67746353149414	0.03815102577209473	141.04687547683716	39.59243702888489	0.9912698412698413	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8162658	181.46610260009766	0.03815102577209473	142.10254859924316	39.3254029750824	0.9912698412698413	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8183534	181.72561860084534	0.03815102577209473	142.3340835571289	39.353384017944336	0.9912698412698413	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8235962	182.5619854927063	0.03815102577209473	143.09798455238342	39.42584991455078	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8255051	183.00691890716553	0.03815102577209473	143.4460198879242	39.52274799346924	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8345226	185.25767493247986	0.03815102577209473	145.13841676712036	40.0811071395874	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8405606	186.1190640926361	0.03815102577209473	146.08764004707336	39.99327301979065	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8476904	187.49660205841064	0.03815102577209473	147.34057307243347	40.11787796020508	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8604970	190.65018606185913	0.03815102577209473	149.70704197883606	40.90499305725098	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8659649	191.7273030281067	0.03815102577209473	150.57902812957764	41.11012387275696	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8710978	192.61975598335266	0.03815102577209473	151.2818319797516	41.29977297782898	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8757919	194.08998799324036	0.03815102577209473	152.3461139202118	41.70572304725647	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8845125	195.66575384140015	0.03815102577209473	153.8378927707672	41.78971004486084	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	8939762	197.15222477912903	0.03815102577209473	155.30902481079102	41.80504894256592	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9018033	198.68556714057922	0.03815102577209473	156.65933299064636	41.98808312416077	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9114638	200.38736152648926	0.03815102577209473	158.11997032165527	42.22924017906189	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9135598	201.27033925056458	0.03815102577209473	158.57450127601624	42.657686948776245	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9190901	202.32320642471313	0.03815102577209473	159.72421741485596	42.56083798408508	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9228265	203.0779926776886	0.03815102577209473	160.22731161117554	42.81253004074097	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9313284	204.97629976272583	0.03815102577209473	161.6843228340149	43.25382590293884	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9354708	206.61819672584534	0.03815102577209473	162.60453987121582	43.97550582885742	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9409024	207.5552577972412	0.03815102577209473	163.3711757659912	44.145931005477905	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9469458	208.83246898651123	0.03815102577209473	164.47845888137817	44.31585907936096	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9469629	208.58797073364258	0.03815102577209473	164.4824616909027	44.06735801696777	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9563834	210.38003182411194	0.03815102577209473	165.95326399803162	44.38861680030823	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9580979	210.34318113327026	0.03815102577209473	166.2750220298767	44.03000807762146	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9652990	211.46875500679016	0.03815102577209473	167.360258102417	44.070345878601074	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9667746	211.84063720703125	0.03815102577209473	167.6653552055359	44.13713097572327	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9836963	215.58296728134155	0.03815102577209473	170.65804624557495	44.88677000999451	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	9947179	218.06188249588013	0.03815102577209473	172.40636444091797	45.61736702919006	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10091598	219.74128222465515	0.03815102577209473	174.1106243133545	45.592506885528564	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10250338	224.84417939186096	0.03815102577209473	177.3304522037506	47.47557616233826	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10256970	224.98888444900513	0.03815102577209473	177.43081331253052	47.519920110702515	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10304276	225.64831137657166	0.03815102577209473	178.20931315422058	47.40084719657898	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10420775	227.924870967865	0.03815102577209473	180.1087191104889	47.778000831604004	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10540860	230.7912003993988	0.03815102577209473	182.28486323356628	48.468186140060425	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10601538	231.6993191242218	0.03815102577209473	183.3536250591278	48.3075430393219	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10639041	232.68170404434204	0.03815102577209473	183.8033368587494	48.84021615982056	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10695858	233.10338306427002	0.03815102577209473	184.53937888145447	48.52585315704346	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10739892	233.79029417037964	0.03815102577209473	185.18241095542908	48.56973218917847	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10838330	235.74969267845154	0.03815102577209473	186.85779285430908	48.85374879837036	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	10955456	238.43829989433289	0.03815102577209473	188.95128083229065	49.44886803627014	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11038740	239.89442682266235	0.03815102577209473	190.26424288749695	49.59203290939331	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11227015	244.7037389278412	0.03815102577209473	193.827880859375	50.83770704269409	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11310397	246.48245310783386	0.03815102577209473	195.2397210597992	51.20458102226257	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11408258	248.37705326080322	0.03815102577209473	196.98229122161865	51.356611013412476	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11436562	248.9303023815155	0.03815102577209473	197.47133135795593	51.420819997787476	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11611229	253.199871301651	0.03815102577209473	200.45712232589722	52.70459794998169	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11798805	257.22398948669434	0.03815102577209473	203.74415826797485	53.44168019294739	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11807071	257.3644642829895	0.03815102577209473	203.9605052471161	53.36580801010132	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11821755	257.7769932746887	0.03815102577209473	204.16493034362793	53.573911905288696	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11947409	260.21623826026917	0.03815102577209473	206.1098563671112	54.068230867385864	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	11985161	260.2853293418884	0.03815102577209473	206.5918164253235	53.65536189079285	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12032481	261.1350815296173	0.03815102577209473	207.2020514011383	53.89487910270691	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12113849	262.67327857017517	0.03815102577209473	208.51676154136658	54.1183660030365	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12251584	265.5303156375885	0.03815102577209473	210.82194566726685	54.67021894454956	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12315334	266.74714255332947	0.03815102577209473	212.00969243049622	54.69929909706116	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12415739	268.7174503803253	0.03815102577209473	213.59209847450256	55.08720088005066	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12462031	269.44276237487793	0.03815102577209473	214.38467931747437	55.01993203163147	0.9930555555555556	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12555081	270.77707052230835	0.03815102577209473	215.98298144340515	54.7559380531311	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12627620	272.15499448776245	0.03815102577209473	217.10198330879211	55.01486015319824	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12659008	272.84919023513794	0.03815102577209473	217.71785020828247	55.093189001083374	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12740891	273.81666231155396	0.03815102577209473	218.77073621749878	55.00777506828308	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12796757	275.05689215660095	0.03815102577209473	219.68687915802002	55.33186197280884	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12860683	277.0515592098236	0.03815102577209473	221.04627323150635	55.967134952545166	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	12916306	277.76245307922363	0.03815102577209473	221.77397108078003	55.95033097267151	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13002694	279.10385608673096	0.03815102577209473	223.01398301124573	56.051722049713135	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13015005	279.5394752025604	0.03815102577209473	223.2927851676941	56.20853900909424	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13022553	279.8331205844879	0.03815102577209473	223.38382148742676	56.41114807128906	1.0	10
