method	quality	guarantee	nb_patterns	timespent_full	timeInitialize	timespent	timePostProcessing	recall	size_pattern_set
RefineAndMine	0.05561498840309598	0.057678169535291035	100965	10.551734447479248	0.09931707382202148	6.8316333293914795	3.620784044265747	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.056362266109614825	105687	10.993159294128418	0.09931707382202148	7.149709224700928	3.7441329956054688	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	109730	11.314406394958496	0.09931707382202148	7.377859354019165	3.8372299671173096	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	114043	11.83929443359375	0.09931707382202148	7.580289363861084	4.1596879959106445	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	116879	12.149402618408203	0.09931707382202148	7.723477363586426	4.326608180999756	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	121356	12.717877626419067	0.09931707382202148	7.931265592575073	4.687294960021973	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	121854	12.717677593231201	0.09931707382202148	7.939695596694946	4.678664922714233	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	122353	12.724807500839233	0.09931707382202148	7.94787859916687	4.677611827850342	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	125325	12.78633165359497	0.09931707382202148	7.996816635131836	4.690197944641113	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	125829	12.798198461532593	0.09931707382202148	8.005573511123657	4.693307876586914	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	126832	12.828948736190796	0.09931707382202148	8.027033567428589	4.7025980949401855	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	127336	12.847467422485352	0.09931707382202148	8.037994384765625	4.710155963897705	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	129795	12.928062438964844	0.09931707382202148	8.092803478240967	4.7359418869018555	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	132853	13.332740306854248	0.09931707382202148	8.246805429458618	4.986617803573608	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	138159	13.791012525558472	0.09931707382202148	8.480151414871216	5.211544036865234	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	138688	13.809303760528564	0.09931707382202148	8.490529537200928	5.219457149505615	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	139734	13.853017807006836	0.09931707382202148	8.512811660766602	5.240889072418213	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	143913	13.94338059425354	0.09931707382202148	8.586569547653198	5.25749397277832	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	147723	14.391375064849854	0.09931707382202148	8.770691871643066	5.521366119384766	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	151410	14.521548986434937	0.09931707382202148	8.83816385269165	5.584068059921265	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	154893	14.91082215309143	0.09931707382202148	9.007265090942383	5.804239988327026	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	158365	15.38207221031189	0.09931707382202148	9.17256498336792	6.110190153121948	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	165177	16.124160289764404	0.09931707382202148	9.489764213562012	6.535079002380371	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	169047	16.35836148262024	0.09931707382202148	9.585304260253906	6.6737401485443115	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	171859	16.359684467315674	0.09931707382202148	9.642576217651367	6.617791175842285	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	172427	16.404293298721313	0.09931707382202148	9.652592182159424	6.652384042739868	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	176624	16.8918776512146	0.09931707382202148	9.84324836730957	6.949312210083008	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	177776	16.969457387924194	0.09931707382202148	9.867829322814941	7.0023109912872314	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	178355	16.958372354507446	0.09931707382202148	9.880446195602417	6.978609085083008	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	184425	17.704607248306274	0.09931707382202148	10.160612344741821	7.444677829742432	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	186233	17.752845287322998	0.09931707382202148	10.204131364822388	7.449396848678589	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	187419	17.713579177856445	0.09931707382202148	10.221303224563599	7.392958879470825	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	190293	17.930745601654053	0.09931707382202148	10.290430307388306	7.540998220443726	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	190892	17.848445415496826	0.09931707382202148	10.300735235214233	7.448393106460571	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	194984	18.09218144416809	0.09931707382202148	10.387360334396362	7.605504035949707	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	199305	18.61075234413147	0.09931707382202148	10.58525824546814	7.926177024841309	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	206113	19.01356315612793	0.09931707382202148	10.874433279037476	8.039812803268433	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	210820	19.249672412872314	0.09931707382202148	11.003956317901611	8.146399021148682	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	211450	19.244258165359497	0.09931707382202148	11.01452922821045	8.130411863327026	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	214536	19.37100338935852	0.09931707382202148	11.081501245498657	8.190185070037842	0.6615057492358256	10
RefineAndMine	0.05561498840309598	0.05561498840309598	222736	19.8305344581604	0.09931707382202148	11.412891387939453	8.318325996398926	0.6976830943558775	10
RefineAndMine	0.05561498840309598	0.05561498840309598	228733	20.537209510803223	0.09931707382202148	11.688284397125244	8.749608039855957	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	231641	20.855175495147705	0.09931707382202148	11.826029539108276	8.929828882217407	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	234873	20.930660724639893	0.09931707382202148	11.893191814422607	8.938151836395264	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	236850	20.99814796447754	0.09931707382202148	11.936400890350342	8.962430000305176	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	240084	21.045023918151855	0.09931707382202148	12.003650903701782	8.942055940628052	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	244980	21.591168880462646	0.09931707382202148	12.236502885818481	9.255348920822144	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	247021	21.670308828353882	0.09931707382202148	12.279849767684937	9.291141986846924	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	248362	21.710381031036377	0.09931707382202148	12.299150943756104	9.311913013458252	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	252132	21.891464233398438	0.09931707382202148	12.399079084396362	9.393068075180054	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	252169	21.853641986846924	0.09931707382202148	12.400314807891846	9.354010105133057	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	260637	22.87493109703064	0.09931707382202148	12.78804898262024	9.987565040588379	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	267168	23.199554204940796	0.09931707382202148	12.96628713607788	10.133949995040894	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	272213	23.92634415626526	0.09931707382202148	13.196871042251587	10.63015604019165	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	272921	23.75585389137268	0.09931707382202148	13.21137285232544	10.44516396522522	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	280867	24.737545013427734	0.09931707382202148	13.572774887084961	11.065453052520752	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	283690	24.796410083770752	0.09931707382202148	13.634845972061157	11.062247037887573	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	285839	24.85936713218689	0.09931707382202148	13.667727947235107	11.09232211112976	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	294761	25.7777738571167	0.09931707382202148	14.07238483428955	11.606071949005127	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	299081	25.881903886795044	0.09931707382202148	14.158549785614014	11.624037027359009	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	301990	25.907768726348877	0.09931707382202148	14.211636781692505	11.59681487083435	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	306258	26.097718715667725	0.09931707382202148	14.311722755432129	11.686678886413574	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	309143	26.286507844924927	0.09931707382202148	14.386903762817383	11.800287008285522	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	312792	26.350355863571167	0.09931707382202148	14.46455693244934	11.786481857299805	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	315799	26.505348920822144	0.09931707382202148	14.536172866821289	11.869858980178833	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	317276	26.575284004211426	0.09931707382202148	14.562813997268677	11.913152933120728	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	318761	26.59600019454956	0.09931707382202148	14.592219114303589	11.90446400642395	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	327382	27.298779249191284	0.09931707382202148	14.968160152435303	12.23130202293396	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	329660	27.319470167160034	0.09931707382202148	14.999498128890991	12.220654964447021	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	334086	27.537442207336426	0.09931707382202148	15.112459182739258	12.325665950775146	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	335608	27.579233407974243	0.09931707382202148	15.137277364730835	12.342638969421387	0.7023993213742628	10
RefineAndMine	0.05561498840309598	0.05561498840309598	343977	28.371846437454224	0.09931707382202148	15.521398305892944	12.751131057739258	0.811318776432018	10
RefineAndMine	0.05561498840309598	0.05561498840309598	350834	29.096559047698975	0.09931707382202148	15.830917119979858	13.166324853897095	0.811318776432018	10
RefineAndMine	0.05561498840309598	0.05561498840309598	359644	30.11784815788269	0.09931707382202148	16.227217197418213	13.791313886642456	0.811318776432018	10
RefineAndMine	0.05561498840309598	0.05561498840309598	362822	30.220128059387207	0.09931707382202148	16.295870065689087	13.824940919876099	0.811318776432018	10
RefineAndMine	0.05561498840309598	0.05561498840309598	374092	31.53220820426941	0.09931707382202148	16.82445216178894	14.608438968658447	0.811318776432018	10
RefineAndMine	0.05561498840309598	0.05561498840309598	382910	32.35003614425659	0.09931707382202148	17.185988187789917	15.064730882644653	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	386095	32.35134840011597	0.09931707382202148	17.25739312171936	14.994638204574585	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	387757	32.29773807525635	0.09931707382202148	17.289509057998657	14.908911943435669	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	389384	32.35879683494568	0.09931707382202148	17.31305193901062	14.946427822113037	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	391004	32.52694392204285	0.09931707382202148	17.336687803268433	15.090939044952393	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	391022	32.45208692550659	0.09931707382202148	17.33772587776184	15.01504397392273	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	396562	32.631678104400635	0.09931707382202148	17.452921867370605	15.079439163208008	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	401975	33.03452491760254	0.09931707382202148	17.596702814102173	15.338505029678345	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	411359	33.752458810806274	0.09931707382202148	18.028011798858643	15.62512993812561	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	417021	34.10244417190552	0.09931707382202148	18.17459201812744	15.828535079956055	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	418733	34.12312984466553	0.09931707382202148	18.213688850402832	15.810123920440674	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	421951	34.169785261154175	0.09931707382202148	18.2847101688385	15.785758018493652	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	429317	35.08429002761841	0.09931707382202148	18.619565963745117	16.36540699005127	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	440228	36.29433870315552	0.09931707382202148	19.141852855682373	17.053168773651123	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	450483	37.55485796928406	0.09931707382202148	19.618824005126953	17.836716890335083	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	455656	37.748250007629395	0.09931707382202148	19.749799013137817	17.899133920669556	0.8300421806873371	10
RefineAndMine	0.05561498840309598	0.05561498840309598	467480	38.88092112541199	0.09931707382202148	20.293630123138428	18.487973928451538	0.8309193736697933	10
RefineAndMine	0.05561498840309598	0.05561498840309598	473405	39.15979504585266	0.09931707382202148	20.437257051467896	18.623220920562744	0.8309193736697933	10
RefineAndMine	0.05561498840309598	0.05561498840309598	477695	39.26154184341431	0.09931707382202148	20.532249927520752	18.629974842071533	0.8309193736697933	10
RefineAndMine	0.05561498840309598	0.05561498840309598	481460	39.483136892318726	0.09931707382202148	20.620742797851562	18.76307702064514	0.8309193736697933	10
RefineAndMine	0.05561498840309598	0.05561498840309598	485855	39.61009693145752	0.09931707382202148	20.723257780075073	18.787522077560425	0.8309193736697933	10
RefineAndMine	0.05561498840309598	0.05561498840309598	497757	40.942853689193726	0.09931707382202148	21.2584445476532	19.585092067718506	0.8309193736697933	10
